wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
13.28	1.491	0.028	0.030	0.018
13.30	1.490	0.028	0.030	0.018
13.32	1.489	0.028	0.030	0.018
13.34	1.489	0.026	0.030	0.018
13.36	1.486	0.026	0.030	0.018
13.38	1.485	0.026	0.030	0.018
13.40	1.484	0.026	0.030	0.018
13.42	1.483	0.026	0.030	0.018
13.44	1.482	0.026	0.030	0.017
13.46	1.481	0.026	0.030	0.017
13.48	1.480	0.026	0.030	0.017
13.50	1.481	0.026	0.030	0.016
13.52	1.480	0.024	0.030	0.016
13.54	1.478	0.024	0.030	0.016
13.56	1.477	0.024	0.030	0.016
13.58	1.476	0.024	0.030	0.015
13.60	1.475	0.024	0.030	0.015
13.62	1.474	0.023	0.030	0.015
13.64	1.473	0.023	0.030	0.015
13.66	1.472	0.023	0.030	0.017
13.68	1.471	0.023	0.030	0.017
13.70	1.470	0.023	0.030	0.016
13.72	1.469	0.023	0.030	0.016
13.74	1.468	0.023	0.030	0.016
13.76	1.467	0.023	0.030	0.016
13.78	1.466	0.023	0.030	0.016
13.80	1.465	0.023	0.030	0.016
13.82	1.464	0.023	0.030	0.017
13.84	1.463	0.023	0.030	0.017
13.86	1.463	0.024	0.030	0.017
13.88	1.463	0.023	0.030	0.017
13.90	1.461	0.023	0.030	0.017
13.92	1.460	0.023	0.030	0.017
13.94	1.459	0.023	0.030	0.017
13.96	1.458	0.023	0.030	0.017
13.98	1.457	0.023	0.030	0.017
14.00	1.456	0.024	0.030	0.017
14.02	1.455	0.024	0.030	0.017
14.04	1.455	0.025	0.040	0.018
14.06	1.453	0.024	0.040	0.018
14.08	1.452	0.026	0.040	0.019
14.10	1.452	0.026	0.040	0.019
14.12	1.451	0.027	0.040	0.019
14.14	1.451	0.027	0.040	0.020
14.16	1.450	0.028	0.040	0.020
14.18	1.450	0.029	0.040	0.020
14.20	1.450	0.029	0.040	0.021
14.22	1.449	0.030	0.040	0.022
14.24	1.449	0.031	0.040	0.022
14.26	1.449	0.031	0.040	0.024
14.28	1.449	0.032	0.040	0.024
14.30	1.449	0.033	0.040	0.024
14.32	1.450	0.033	0.040	0.024
14.34	1.450	0.033	0.030	0.024
14.36	1.450	0.033	0.040	0.024
14.38	1.449	0.035	0.030	0.024
14.40	1.452	0.036	0.030	0.024
14.42	1.453	0.034	0.030	0.024
14.44	1.452	0.034	0.030	0.024
14.46	1.453	0.034	0.030	0.024
14.48	1.454	0.033	0.030	0.024
14.50	1.454	0.032	0.030	0.023
14.52	1.453	0.032	0.030	0.023
14.54	1.453	0.032	0.030	0.022
14.56	1.454	0.032	0.030	0.021
14.58	1.454	0.031	0.030	0.020
14.60	1.454	0.031	0.030	0.019
14.62	1.454	0.030	0.030	0.019
14.64	1.453	0.030	0.040	0.019
14.66	1.453	0.030	0.040	0.020
14.68	1.454	0.030	0.040	0.020
14.70	1.453	0.030	0.040	0.019
14.72	1.455	0.031	0.040	0.019
14.74	1.456	0.029	0.040	0.019
14.76	1.456	0.029	0.040	0.020
14.78	1.457	0.029	0.040	0.020
14.80	1.459	0.028	0.040	0.021
14.82	1.460	0.025	0.040	0.020
14.84	1.460	0.024	0.050	0.019
14.86	1.460	0.021	0.040	0.019
14.88	1.460	0.019	0.050	0.019
14.90	1.459	0.016	0.050	0.018
14.92	1.456	0.015	0.060	0.018
14.94	1.455	0.015	0.060	0.017
14.96	1.455	0.015	0.080	0.017
14.98	1.454	0.014	0.070	0.016
15.00	1.458	0.015	0.070	0.019
