wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
14.72	1.453	0.010	0.005	0.005
14.74	1.453	0.010	0.006	0.004
14.76	1.453	0.010	0.006	0.004
14.78	1.452	0.010	0.006	0.004
14.80	1.452	0.010	0.005	0.005
14.82	1.452	0.010	0.007	0.006
14.84	1.452	0.010	0.007	0.006
14.86	1.451	0.010	0.007	0.006
14.88	1.451	0.010	0.007	0.006
14.90	1.451	0.010	0.007	0.006
14.92	1.451	0.010	0.007	0.006
14.94	1.450	0.010	0.007	0.006
14.96	1.451	0.010	0.007	0.006
14.98	1.450	0.010	0.007	0.006
15.00	1.453	0.010	0.007	0.006
